feature,type,coefficient,odds_multiplier,count
Consult the Star Charts (repeat),squared,0.015036348210370273,1.0151499628295293,145
Demonic Tutor (repeat),squared,-0.014008106870558775,0.986089550130116,114
"Nadu, Winged Wisdom (repeat)",squared,-0.01339258526170829,0.9866966963931361,68
Expressive Iteration (repeat),squared,0.012962498773706359,1.0130468761473066,106
Ancient Tomb (repeat),squared,0.012798543275937295,1.0128807951577823,28
Toxic Deluge (repeat),squared,-0.01194534941275638,0.9881257130368345,92
Thoughtseize (repeat),squared,0.01191776293122096,1.0119890624298449,80
Darkslick Shores (repeat),squared,0.009492894600223635,1.009538095038618,65
Tinker (repeat),squared,-0.00932041696026535,0.9907228834953693,118
Galvanic Blast (repeat),squared,0.00853235309802266,1.0085688573713043,54
"Kari Zev, Skyship Raider (repeat)",squared,-0.006388808245433621,0.9936315567974335,36
"Teferi, Time Raveler (repeat)",squared,-0.006170694736190371,0.9938483049001667,102
Multiversal Passage (repeat),squared,-0.005937119526943595,0.9940804703389333,41
Grim Monolith (repeat),squared,0.00581827176873831,1.0058352307866973,27
Brain Freeze (repeat),squared,0.005622297348298635,1.005638132124065,155
Mana Confluence (repeat),squared,0.005053061073230247,1.0050658493171878,34
Godless Shrine (repeat),squared,0.004471030431768518,1.0044810404010618,27
Time Warp (repeat),squared,0.004413105467429927,1.0044228575577536,115
Talisman of Progress (repeat),squared,-0.004086585505359221,0.9959217532223452,44
Preordain (repeat),squared,0.0036424035541546738,1.0036490451673439,120
Pentad Prism (repeat),squared,0.003319645907451355,1.0033251620341004,34
Portable Hole (repeat),squared,0.003002261825162944,1.0030067731267696,27
Emperor of Bones (repeat),squared,0.0027502244154197775,1.002754009751967,71
Raffine's Tower (repeat),squared,-0.0026886121626003476,0.99731499891809,56
Wooded Foothills (repeat),squared,0.0024454314381031302,1.0024484239443883,71
Ponder (repeat),squared,-0.0020062191427323668,0.9979957919697564,156
"Ajani, Nacatl Pariah (repeat)",squared,-0.00047908146690490045,0.9995210332742969,54
Plateau (repeat),squared,0.0,1.0,12
"Ugin, Eye of the Storms (repeat)",squared,0.0,1.0,86
Tundra (repeat),squared,0.0,1.0,14
Urza's Saga (repeat),squared,0.0,1.0,72
Pyrokinesis (repeat),squared,0.0,1.0,37
Reckoner Bankbuster (repeat),squared,0.0,1.0,46
Raucous Theater (repeat),squared,0.0,1.0,26
Remand (repeat),squared,0.0,1.0,164
Willowrush Verge (repeat),squared,0.0,1.0,19
Overlord of the Mistmoors (repeat),squared,0.0,1.0,35
Oust (repeat),squared,0.0,1.0,88
Path to Exile (repeat),squared,0.0,1.0,66
Meticulous Archive (repeat),squared,0.0,1.0,42
Mine Collapse (repeat),squared,0.0,1.0,30
Prismatic Ending (repeat),squared,0.0,1.0,62
Misty Rainforest (repeat),squared,0.0,1.0,85
Mox Emerald (repeat),squared,0.0,1.0,16
Mox Pearl (repeat),squared,0.0,1.0,8
Mox Opal (repeat),squared,0.0,1.0,7
Chrome Mox (repeat),squared,0.0,1.0,35
Consider (repeat),squared,0.0,1.0,104
Riverpyre Verge (repeat),squared,0.0,1.0,34
Caustic Bronco (repeat),squared,0.0,1.0,35
Life // Death (repeat),squared,0.0,1.0,27
"Otawara, Soaring City (repeat)",squared,0.0,1.0,75
Tropical Island (repeat),squared,0.0,1.0,9
Undercity Sewers (repeat),squared,0.0,1.0,45
Upheaval (repeat),squared,0.0,1.0,119
Baleful Strix (repeat),squared,0.0,1.0,65
Balance (repeat),squared,0.0,1.0,150
"Atraxa, Grand Unifier (repeat)",squared,0.0,1.0,50
Inquisition of Kozilek (repeat),squared,0.0,1.0,72
Mana Tithe (repeat),squared,0.0,1.0,40
Mana Leak (repeat),squared,0.0,1.0,133
Mana Drain (repeat),squared,0.0,1.0,146
Malevolent Rumble (repeat),squared,0.0,1.0,55
"Magda, Brazen Outlaw (repeat)",squared,0.0,1.0,26
Lightning Bolt (repeat),squared,0.0,1.0,50
"Ivora, Insatiable Heir (repeat)",squared,0.0,1.0,41
Seasoned Pyromancer (repeat),squared,0.0,1.0,22
Serra Paragon (repeat),squared,0.0,1.0,46
Shelldock Isle (repeat),squared,0.0,1.0,44
Karakas (repeat),squared,0.0,1.0,19
Kumano Faces Kakkazan (repeat),squared,0.0,1.0,8
Library of Alexandria (repeat),squared,0.0,1.0,41
"Karn, Scion of Urza (repeat)",squared,0.0,1.0,77
"Kellan, Planar Trailblazer (repeat)",squared,0.0,1.0,27
Goblin Bombardment (repeat),squared,0.0,1.0,12
"Goben, Gene-Splice Savant (repeat)",squared,0.0,1.0,65
Snuff Out (repeat),squared,0.0,1.0,69
Solitude (repeat),squared,0.0,1.0,51
Spell Pierce (repeat),squared,0.0,1.0,128
Spirebluff Canal (repeat),squared,0.0,1.0,68
Steam Vents (repeat),squared,0.0,1.0,60
Stock Up (repeat),squared,0.0,1.0,162
Stomping Ground (repeat),squared,0.0,1.0,17
Swords to Plowshares (repeat),squared,0.0,1.0,88
Taiga (repeat),squared,0.0,1.0,15
Showdown of the Skalds (repeat),squared,0.0,1.0,22
Giver of Runes (repeat),squared,0.0,1.0,31
Gloomlake Verge (repeat),squared,0.0,1.0,39
Scalding Tarn (repeat),squared,0.0,1.0,74
Scrubland (repeat),squared,0.0,1.0,18
Flame Slash (repeat),squared,0.0,1.0,47
Draconautics Engineer (repeat),squared,0.0,1.0,28
Displacer Kitten (repeat),squared,0.0,1.0,77
Dig Through Time (repeat),squared,0.0,1.0,105
Dack Fayden (repeat),squared,0.0,1.0,113
Flooded Strand (repeat),squared,0.0,1.0,117
Fractured Identity (repeat),squared,0.0,1.0,144
Force of Negation (repeat),squared,0.0,1.0,136
Third Path Iconoclast (repeat),squared,0.0,1.0,84
Thirst for Discovery (repeat),squared,0.0,1.0,84
Three Steps Ahead (repeat),squared,0.0,1.0,97
Verdant Catacombs (repeat),squared,0.0,1.0,67
Frantic Search (repeat),squared,0.0,1.0,124
Galvanic Discharge (repeat),squared,0.0,1.0,55
Tersa Lightshatter (repeat),squared,0.0,1.0,38
Thieving Skydiver (repeat),squared,0.0,1.0,80
Elegant Parlor (repeat),squared,0.0,1.0,12
Echo of Eons (repeat),squared,0.0,1.0,136
Duress (repeat),squared,0.0,1.0,77
