feature,type,coefficient,odds_multiplier,count
Reluctant Dounguard (repeat),squared,-0.006454142875579643,0.9935666403678373,448
Personify (repeat),squared,-0.006225759047138092,0.9937935808347562,119
End-Blaze Epiphany (repeat),squared,0.006201543778240098,1.0062208131635748,74
Boulder Dash (repeat),squared,-0.006118104039306175,0.9939005734495263,275
Squawkroaster (repeat),squared,0.00601089287278339,1.006028994540234,239
Wildvine Pummeler (repeat),squared,0.005451040234476825,1.0054659241863464,859
Midnight Tilling (repeat),squared,-0.0027174772285459264,0.9972862117703511,767
Tanufel Rimespeaker (repeat),squared,0.002671807418826095,1.0026753798771995,674
Crossroads Watcher (repeat),squared,-0.0025030936951631775,0.9975000364316486,1095
Cinder Strike (repeat),squared,-0.002488083972859826,0.9975150087425579,2756
Surly Farrier (repeat),squared,-0.002478924981729065,0.9975241450155152,822
Feed the Flames (repeat),squared,-0.0015589125730567771,0.9984423018999807,1696
Temporal Cleansing (repeat),squared,-0.0015055140384948387,0.9984956186792531,1668
Foraging Wickermaw (repeat),squared,0.0012825168401512555,1.001283339616578,1167
Great Forest Druid (repeat),squared,0.0012345474439356568,1.0012353098113254,1304
Unwelcome Sprite (repeat),squared,-0.0011752540991927846,0.9988254362414377,497
Protective Response (repeat),squared,-0.0009451361809747614,0.9990553103195465,319
Explosive Prodigy (repeat),squared,-2.8021207420354216e-05,0.99997197918517,698
Firdoch Core (repeat),squared,0.0,1.0,119
Encumbered Reejerey (repeat),squared,0.0,1.0,415
Eclipsed Boggart (repeat),squared,0.0,1.0,517
Blight Rot (repeat),squared,0.0,1.0,1528
Barbed Bloodletter (repeat),squared,0.0,1.0,89
Burdened Stoneback (repeat),squared,0.0,1.0,172
Champions of the Perfect (repeat),squared,0.0,1.0,170
Chaos Spewer (repeat),squared,0.0,1.0,589
"Abigale, Eloquent First-Year (repeat)",squared,0.0,1.0,28
Gravelgill Scoundrel (repeat),squared,0.0,1.0,1589
Glister Bairn (repeat),squared,0.0,1.0,153
Glamermite (repeat),squared,0.0,1.0,638
Graveshifter (repeat),squared,0.0,1.0,261
Iron-Shield Elf (repeat),squared,0.0,1.0,408
Kinsbaile Aspirant (repeat),squared,0.0,1.0,367
Liminal Hold (repeat),squared,0.0,1.0,1797
Requiting Hex (repeat),squared,0.0,1.0,116
Prismabasher (repeat),squared,0.0,1.0,244
Lys Alana Informant (repeat),squared,0.0,1.0,1945
Moon-Vigil Adherents (repeat),squared,0.0,1.0,561
"Maralen, Fae Ascendant (repeat)",squared,0.0,1.0,95
Rooftop Percher (repeat),squared,0.0,1.0,447
Spiral into Solitude (repeat),squared,0.0,1.0,1500
Shore Lurker (repeat),squared,0.0,1.0,628
Summit Sentinel (repeat),squared,0.0,1.0,1226
Stalactite Dagger (repeat),squared,0.0,1.0,121
"Trystan, Callous Cultivator (repeat)",squared,0.0,1.0,95
"Sygg, Wanderwine Wisdom (repeat)",squared,0.0,1.0,91
Vinebred Brawler (repeat),squared,0.0,1.0,296
Wanderwine Farewell (repeat),squared,0.0,1.0,358
Wanderbrine Preacher (repeat),squared,0.0,1.0,1688
Wanderbrine Trapper (repeat),squared,0.0,1.0,521
